지역ID,교육청,구군,학교수_합계,학생수_합계_계,학생수_합계_여자,학급수_합계_계,교원수_합계_계,교실수_계,일반교실수,교과교실수,특별교실수,학교용지_합계,교지면적_계,체육장,교사면적_총계,교수학습공간,지원공간,관리행정공간,보건위생공간,공유면적,냉난방면적_총계,난방_계,냉방,비난방,일반전기_kWh,심야전기_kWh,전기_총사용량_kWh,상수도_톤,가스_m3,유류_L,탄류_kg,신재생에너지_kWh,학생1인당_전기사용량,학생1인당_수도사용량,학생1인당_가스사용량,학급당학생수,교원1인당학생수,학생1인당_교원수,학생1인당_학교용지,학생1인당_교지면적,학생1인당_교사면적,학생1인당_냉난방면적,면적당_전기사용량,냉난방면적당_전기사용량,교수학습공간비율,관리행정공간비율,공유면적비율,냉방면적비율,비난방면적비율,학생1인당_전기사용량_점수,면적당_전기사용량_점수,냉난방면적당_전기사용량_점수,학생1인당_교사면적_점수,학생1인당_학교용지_점수,학생1인당_냉난방면적_점수,교원1인당학생수_점수,학급당학생수_점수,에너지_비효율점수,공간_과잉점수,운영_구조점수,종합_비효율점수,교육자원_효율점수,비효율_위험등급,주요_비효율유형,AI_추천개선방향
서울특별시교육청_성북구,서울특별시교육청,성북구,13,7421,3488,324,773,734,348,92,239,339435,339435,131870,229481,55271,55022,18693,11647,66077,229481,110634,136581,73046,9437294,52028,9489322,131078,475746,400,,226982,1278.712033,17.66311818,64.10807169,22.90432099,9.600258732,0.1041638593,45.73979248,45.73979248,30.92319094,30.92319094,41.35123169,41.35123169,0.2408521838,0.08145772417,0.2879410496,0.5951734566,0.3183095768,14.59786241,15.31461226,15.31461226,17.07204121,2.138432639,17.07204121,4.930712976,14.62183702,15.07569565,12.09417169,9.776275,13.08817297,86.91182703,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
서울특별시교육청_송파구,서울특별시교육청,송파구,20,14184,7064,572,1299,1057,638,100,260,451960,448948,188141,333039,78592,108180,25312,15957,72082,333039,235232,242377,63689,14568944,74872,14643816,213459,806985,100,,341997,1032.417936,15.04928088,56.89403553,24.7972028,10.91916859,0.0915820643,31.86407219,31.65172025,23.47990694,23.47990694,43.97027375,43.97027375,0.2359843742,0.07600311075,0.216437114,0.7277736241,0.1912358613,9.022954783,22.47868115,22.47868115,9.282567878,1.021909291,9.282567878,28.8024918,34.94024992,17.99343903,6.529015016,31.87137086,15.4893592,84.5106408,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
서울특별시교육청_양천구,서울특별시교육청,양천구,15,12015,6190,464,1031,723,445,83,162,252811,252715,125420,198468,52335,64776,17840,10408,47200,198468,136050,152484,36833,9654161,127801,9781962,166409,373743,,,1699,814.1458177,13.85010404,31.10636704,25.89439655,11.65373424,0.08580940491,21.04128173,21.03329172,16.51835206,16.51835206,49.28735111,49.28735111,0.263694903,0.08988854626,0.2378217143,0.768305218,0.1855865933,4.082329301,37.02289525,37.02289525,1.997229036,0.1510429149,1.997229036,42.09785732,46.71765494,26.0427066,1.381833662,44.40775613,18.93311485,81.06688515,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
서울특별시교육청_영등포구,서울특별시교육청,영등포구,9,5474,2392,231,537,443,252,62,97,128979,119796,54883,122378,32566,30267,9744,6962,38046,122378,67560,75527,32266,5763450,53331,5816781,84515,306915,,,,1062.619839,15.43934965,56.06777494,23.6969697,10.19366853,0.09810010961,23.5621118,21.88454512,22.35622945,22.35622945,47.53126379,47.53126379,0.2661099217,0.07962215431,0.3108892121,0.6171615813,0.2636585007,9.706579863,32.2193334,32.2193334,8.106627818,0.3538839618,8.106627818,15.67121,23.13022021,24.71508222,5.522379866,19.4007151,16.24084621,83.75915379,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
서울특별시교육청_용산구,서울특별시교육청,용산구,10,4097,1387,212,532,480,234,50,160,220604,216241,114243,137606,37160,37954,11379,6481,37693,137606,64929,100910,36560,6507128,6619,6513747,86412,273262,105,,77605,1589.882109,21.09153039,66.69807176,19.3254717,7.70112782,0.1298511106,53.84525262,52.78032707,33.58701489,33.58701489,47.33621354,47.33621354,0.2700463643,0.08269261515,0.2739197419,0.7333255817,0.2656860893,21.64124852,31.68579731,31.68579731,19.85976039,2.790646384,19.85976039,28.3581146,21.21832153,28.33761438,14.17005572,24.78821807,22.13818147,77.86181853,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
서울특별시교육청_은평구,서울특별시교육청,은평구,18,11121,5336,496,1140,847,536,63,202,357802,345379,134071,255901,62730,74206,20829,12128,67070,255901,151405,191514,45753,14120726,,14120726,199468,411972,,,46603,1269.735276,17.93615682,37.04451039,22.42137097,9.755263158,0.1025087672,32.17354554,31.05646974,23.01061056,23.01061056,55.18042524,55.18042524,0.2451338604,0.08139475813,0.262093544,0.7483909793,0.1787917984,14.39467201,53.14267801,53.14267801,8.791444384,1.046811365,8.791444384,7.736235538,9.437795493,40.22667601,6.209900045,8.587015516,21.87401655,78.12598345,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
서울특별시교육청_종로구,서울특별시교육청,종로구,14,7183,3231,325,808,740,279,126,276,507617,350003,114111,241868,52538,73415,19611,11231,58951,241868,151969,172353,65041,13184759,877768,14062527,199333,657464,451,,72042,1957.751218,27.75066128,91.53055826,22.10153846,8.889851485,0.1124878185,70.66921899,48.72657664,33.67228178,33.67228178,58.14132915,58.14132915,0.2172176559,0.08108141631,0.2437321183,0.7125911654,0.2689111416,29.96802664,61.24186813,61.24186813,19.94899307,4.144403224,19.94899307,6.84265755,6.004676274,50.8172543,14.68079645,6.423666912,29.70363305,70.29636695,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
서울특별시교육청_중구,서울특별시교육청,중구,11,5193,2795,253,605,606,229,87,203,178544,175013,56187,196122,51387,48452,13412,8023,43665,196122,82015,148010,52524,8303106,437193,8740299,134859,414087,750,,,1683.092432,25.96938186,79.73945696,20.5256917,8.583471074,0.1165029848,34.38166763,33.70171385,37.7666089,37.7666089,44.56562242,44.56562242,0.2620154802,0.06838600463,0.2226420289,0.7546833094,0.267812892,23.7510796,24.10718453,24.10718453,24.23374855,1.22449006,24.23374855,12.38802925,8.335020821,23.98848289,16.56399572,10.36152503,18.97464434,81.02535566,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
서울특별시교육청_중랑구,서울특별시교육청,중랑구,10,5758,3093,246,557,480,276,60,91,221625,196952,80442,145410,34635,42744,10608,7158,42906,145410,107077,109309,29860,6677006,88944,6765950,90353,339405,,,,1175.052101,15.69173324,58.94494616,23.40650407,10.33752244,0.09673497742,38.48992706,34.20493227,25.25356026,25.25356026,46.53015611,46.53015611,0.2381885702,0.07295234165,0.2950691149,0.7517295922,0.2053503886,12.25150271,29.48092591,29.48092591,11.13871434,1.555065156,11.13871434,18.27491242,20.01232842,23.73778485,7.944164613,19.14362042,16.73121209,83.26878791,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
세종특별자치시교육청_세종시,세종특별자치시교육청,세종시,22,14342,7302,600,1430,1230,657,133,369,508410,470769,111905,336826,79120,82895,21915,18888,97506,336826,177196,256271,89923,15334291,,15334291,228432,523757,,,1304689,1069.18777,15.92748571,36.51910473,23.90333333,10.02937063,0.09970715381,35.44903082,32.82450146,23.48528797,23.48528797,45.52585311,45.52585311,0.2348987311,0.06506326709,0.2894847785,0.760840909,0.2669716708,9.855246066,26.73377802,26.73377802,9.288199179,1.310376478,9.288199179,12.69747901,25.34535142,21.1076007,6.628924946,19.02141521,15.00320258,84.99679742,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
울산광역시교육청_남구,울산광역시교육청,남구,15,8557,3973,362,827,651,373,89,152,601302,414847,93131,209371,52801,65296,14528,11443,55515,209371,114214,139049,69206,7839701,13158,7852859,136737,257026,,,169171,917.711698,15.97954891,30.03692883,23.63812155,10.34703748,0.0966460208,70.27018815,48.48042538,24.46780414,24.46780414,37.50690879,37.50690879,0.2521886985,0.06938878832,0.2651513342,0.6641273147,0.3305424342,6.426560126,4.79893765,4.79893765,10.31641247,4.112294819,10.31641247,18.44713117,22.49853734,5.341478476,8.248373251,20.47283425,8.773939752,91.22606025,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
울산광역시교육청_동구,울산광역시교육청,동구,9,5144,2514,211,483,435,191,93,112,283403,204952,85983,143830,36246,39177,7468,9346,38706,143830,81098,94792,42076,5485651,,5485651,140826,280526,400,,93556,1066.417379,27.37674961,54.53460342,24.37914692,10.65010352,0.09389580093,55.0938958,39.84292379,27.96073095,27.96073095,38.13982479,38.13982479,0.2520058402,0.0519224084,0.2691093652,0.6590558298,0.2925398039,9.792537814,6.530201888,6.530201888,13.97179633,2.891119673,13.97179633,23.93251389,30.45278964,7.617647197,10.27823745,27.19265176,11.61813398,88.38186602,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
울산광역시교육청_북구,울산광역시교육청,북구,12,6920,3370,284,652,519,260,112,107,320172,319396,128318,201110,44349,49215,11791,14171,44042,201110,119052,119026,50218,8033562,,8033562,182875,585150,,,423863,1160.919364,26.42702312,84.55924855,24.36619718,10.61349693,0.09421965318,46.26763006,46.15549133,29.06213873,29.06213873,39.94610909,39.94610909,0.2205211079,0.05862960569,0.2189945801,0.5918452588,0.249704142,11.93160586,11.47107144,11.47107144,15.12443091,2.180905603,15.12443091,23.26994825,30.31378567,11.62458291,10.80992247,26.79186696,13.57381134,86.42618866,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
울산광역시교육청_울주군,울산광역시교육청,울주군,12,6285,2945,274,612,527,252,74,168,439768,260988,91078,154751,36298,40632,11314,9481,34666,154751,79544,93983,60827,5625229,1,5625230,103988,238993,1361,,352341,895.0246619,16.54542562,38.02593477,22.9379562,10.26960784,0.09737470167,69.97104216,41.52553699,24.62227526,24.62227526,36.35020129,36.35020129,0.2345574504,0.07311099767,0.2240114765,0.6073175618,0.3930636959,5.913035312,1.634905915,1.634905915,10.47806809,4.088223746,10.47806809,17.0456834,14.98288134,3.060949047,8.348119972,16.01428237,7.118817416,92.88118258,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
울산광역시교육청_중구,울산광역시교육청,중구,9,4498,2289,185,406,357,192,72,71,186224,177078,55383,125979,26079,38698,13436,8003,34469,125979,55729,80700,49474,4482745,55169,4537914,73861,166537,,,56424,1008.873722,16.42085371,37.02467763,24.31351351,11.07881773,0.09026233882,41.40151178,39.36816363,28.00778124,28.00778124,36.02119401,36.02119401,0.2070106923,0.1066526961,0.2736090936,0.6405829543,0.3927162464,8.490027605,0.7349467764,0.7349467764,14.02103494,1.789348657,14.02103494,31.69208202,29.74827305,3.319973719,9.94380618,30.72017753,10.07953728,89.92046272,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
인천광역시교육청_강화군,인천광역시교육청,강화군,8,1650,651,83,219,175,79,26,61,244842,195999,69606,77874,12221,23826,5049,3644,14937,77874,23605,59772,15345,4413716,1,4413717,49485,123799,3351,,149399,2674.98,29.99090909,75.02969697,19.87951807,7.534246575,0.1327272727,148.3890909,118.7872727,47.19636364,47.19636364,56.67767162,56.67767162,0.1569329943,0.06483550351,0.1918098467,0.7675475769,0.1970490793,46.20261871,57.23821216,57.23821216,34.10208395,10.39820842,34.10208395,31.37860317,15.27112349,53.55968101,26.20079211,23.32486333,38.0809028,61.9190972,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
인천광역시교육청_계양구,인천광역시교육청,계양구,11,6060,2770,259,590,467,270,68,115,161583,161583,52842,148322,39332,41610,12543,8592,40168,148322,53027,93285,51129,5492307,31974,5524281,69831,468189,,,,911.5975248,11.52326733,77.25891089,23.3976834,10.27118644,0.09735973597,26.66386139,26.66386139,24.47557756,24.47557756,37.24518952,37.24518952,0.2651798115,0.08456601179,0.2708161972,0.628935694,0.3447162255,6.288164803,4.083036635,4.083036635,10.32454743,0.6034692633,10.32454743,17.07425543,19.91764636,4.818079358,7.084188042,18.49595089,7.776203562,92.22379644,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
인천광역시교육청_남동구,인천광역시교육청,남동구,16,11827,6577,465,1035,739,466,77,159,224134,223956,79309,227771,55963,55151,21685,11850,70255,227771,101773,134406,73254,10244738,108151,10352889,162209,452268,130,,33612,875.360531,13.71514332,38.24029762,25.4344086,11.42705314,0.08751162594,18.95104422,18.93599391,19.25856092,19.25856092,45.45306031,45.45306031,0.2456985305,0.09520527196,0.3084457635,0.5900926808,0.3216124968,5.467934457,26.53466223,26.53466223,4.864885816,0,4.864885816,37.99501359,41.78009094,19.51241964,3.243257211,39.88755226,16.06102456,83.93897544,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
인천광역시교육청_동구,인천광역시교육청,동구,3,1539,530,79,174,141,57,27,56,62517,62517,30927,39209,11657,8684,3883,1610,9312,39209,17752,25083,15134,1987932,,1987932,27487,76562,200,,,1291.703704,17.8602989,49.74788824,19.48101266,8.844827586,0.1130604288,40.62183236,40.62183236,25.47693307,25.47693307,50.70091051,50.70091051,0.2973041904,0.09903338519,0.2374964932,0.6397255732,0.3859828101,14.89193101,40.8895139,40.8895139,11.37247629,1.726610993,11.37247629,7.657573407,19.54872682,32.22365294,8.157187855,13.60315011,19.80399148,80.19600852,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
인천광역시교육청_미추홀구,인천광역시교육청,미추홀구,15,8353,3306,416,953,905,418,91,375,439010,415240,119850,261125,77082,68121,24229,12459,68386,261125,121954,175458,75127,10916653,25082,10941735,141235,476415,800,,205944,1309.916796,16.90829642,57.03519694,20.07932692,8.764952781,0.1140907458,52.55716509,49.71148091,31.26122351,31.26122351,41.90228818,41.90228818,0.2951919579,0.09278697942,0.2618898995,0.6719310675,0.2877051221,15.30418738,16.82195981,16.82195981,17.42579577,2.686999166,17.42579577,9.103277734,13.12635211,16.31603566,12.51286357,11.11481492,14.01458371,85.98541629,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
인천광역시교육청_부평구,인천광역시교육청,부평구,19,10474,4865,452,990,853,472,89,267,282307,280811,108155,247800,69628,68438,19956,12953,66819,247800,91777,169368,71171,10137146,10,10137156,179582,624923,3600,,102334,967.8399847,17.14550315,59.66421615,23.17256637,10.57979798,0.09451976322,26.95312202,26.81029215,23.65858316,23.65858316,40.90861985,40.90861985,0.2809846651,0.08053268765,0.2696489104,0.6834866828,0.2872114609,7.561222184,14.10390177,14.10390177,9.469554382,0.6267449016,9.469554382,22.66000972,17.50121409,11.92300858,6.521951222,20.0806119,10.98622613,89.01377387,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
인천광역시교육청_서구,인천광역시교육청,서구,20,15813,8160,601,1304,927,607,88,190,356581,335412,119983,289357,79923,74879,21815,16690,76099,289357,89805,209378,72864,11724897,10254,11735151,177119,637395,3000,,739216,742.1204705,11.2008474,40.30829065,26.31114809,12.12653374,0.08246379561,22.54986404,21.21115538,18.2986783,18.2986783,40.55596028,40.55596028,0.2762089737,0.07539129864,0.2629934648,0.7235974938,0.2518135037,2.452023657,13.1392447,13.1392447,3.860358776,0.2724324595,3.860358776,50.65535282,51.19111425,9.576837684,2.664383337,50.92323354,13.01381532,86.98618468,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
인천광역시교육청_연수구,인천광역시교육청,연수구,16,12050,5790,478,1086,817,394,139,267,277851,277851,89619,248755,66884,66734,18745,12286,75733,248755,109028,158621,78896,10425298,207347,10632645,157615,561490,,,313894,882.3771784,13.08008299,46.5966805,25.20920502,11.09576427,0.09012448133,23.05817427,23.05817427,20.64356846,20.64356846,42.74344234,42.74344234,0.2688749975,0.07535526924,0.3044481518,0.6376595445,0.3171634741,5.626757432,19.12283404,19.12283404,6.314310469,0.3133341378,6.314310469,31.99880807,39.36272958,14.62414184,4.313985025,35.68076882,13.65857316,86.34142684,매우 낮음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
인천광역시교육청_옹진군,인천광역시교육청,옹진군,5,228,105,23,87,94,58,7,26,151651,81875,27017,36988,6067,11314,3256,1621,6872,36988,19590,27928,7980,1169910,,1169910,8593,7724,13354,,182076,5131.184211,37.68859649,33.87719298,9.913043478,2.620689655,0.3815789474,665.1359649,359.1008772,162.2280702,162.2280702,31.62944739,31.62944739,0.1640261706,0.0880285498,0.1857899859,0.7550556937,0.2157456472,100,0,0,100,51.97874894,100,100,100,33.33333333,83.99291631,100,63.59716653,36.40283347,높음,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
인천광역시교육청_중구,인천광역시교육청,중구,15,7897,4165,360,861,616,386,31,179,415531,406167,110722,247470,47318,67805,18044,11753,80571,247470,76028,162244,76241,11405249,21269,11426518,107761,468814,,,752400,1446.944156,13.64581487,59.36608839,21.93611111,9.171893148,0.1090287451,52.6188426,51.43307585,31.33721666,31.33721666,46.17334626,46.17334626,0.191207015,0.07291388855,0.325578858,0.6556107811,0.3080817877,18.40582432,28.50491627,28.50491627,17.50532339,2.691962107,17.50532339,1.737808165,4.228959907,25.13855229,12.5675363,2.983384036,16.78687065,83.21312935,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전라남도교육청_강진군,전라남도교육청,강진군,4,726,315,43,116,107,48,11,39,857328,123740,10195,52415,8248,16340,6045,3482,2115,52415,26128,27503,22811,2861507,145203,3006710,38309,21304,9492,,85757,4141.473829,52.76721763,29.34435262,16.88372093,6.25862069,0.1597796143,1180.892562,170.4407713,72.1969697,72.1969697,57.36354097,57.36354097,0.1573595345,0.1153295812,0.04035104455,0.5247162072,0.4351998474,79.39694902,59.11432379,59.11432379,60.26547555,93.47960587,60.26547555,54.46695815,47.42835749,65.87519886,71.33685232,50.94765782,65.82072909,34.17927091,높음,공간 과잉형,"학생 수 대비 시설 면적이 큰 편이므로 유휴 공간을 방과후 교실, 지역 학습공간, 공유시설 등으로 전환하는 방안이 필요함."
전라남도교육청_고흥군,전라남도교육청,고흥군,4,800,379,49,114,101,50,16,34,437697,115790,60725,46942,8361,13473,1466,1246,10914,46942,35762,36178,11180,2186351,160969,2347320,22133,11536,409,,8400,2934.15,27.66625,14.42,16.32653061,7.01754386,0.1425,547.12125,144.7375,58.6775,58.6775,50.00468663,50.00468663,0.1781134166,0.03123002855,0.2324996805,0.7706957522,0.2381662477,52.06897451,38.98507875,38.98507875,46.11721134,42.48257996,46.11721134,40.73073051,53.40930299,43.34637734,44.90566755,47.07001675,44.52863933,55.47136067,보통,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
전라남도교육청_곡성군,전라남도교육청,곡성군,4,693,317,42,100,113,45,7,54,101567,91949,31412,45765,9488,13358,2024,2604,8312,45765,16256,32734,10894,2274673,62857,2337530,32847,64970,7600,,12720,3373.059163,47.3982684,93.75180375,16.5,6.93,0.1443001443,146.5613276,132.6825397,66.03896104,66.03896104,51.07680542,51.07680542,0.2073200044,0.04422593685,0.1816235114,0.7152627554,0.238042172,62.00375599,41.91772842,41.91772842,53.8210561,10.25113566,53.8210561,42.31524187,51.54726246,48.61307094,39.29774929,46.93125216,44.63466946,55.36533054,보통,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전라남도교육청_광양시,전라남도교육청,광양시,9,4216,2108,187,434,339,166,51,104,581076,223163,107427,124640,26441,36348,8436,6980,26657,124640,76936,92897,25540,6330170,,6330170,103085,146455,1056,,62080,1501.463472,24.45090133,34.73790323,22.54545455,9.714285714,0.1029411765,137.8263757,52.93240038,29.56356736,29.56356736,50.78762837,50.78762837,0.2121389602,0.06768292683,0.2138719512,0.7453225289,0.2049101412,19.63987807,41.12672,41.12672,15.64918114,9.548269251,15.64918114,6.994559021,10.76972301,33.96443936,13.61554384,8.882141015,22.0625364,77.9374636,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전라남도교육청_구례군,전라남도교육청,구례군,2,384,192,25,63,55,26,5,17,431240,52937,17931,19542,4704,6204,933,536,2875,19542,12734,12531,6808,884819,,884819,9301,18463,399,,,2304.216146,24.22135417,48.08072917,15.36,6.095238095,0.1640625,1123.020833,137.8567708,50.890625,50.890625,45.27781189,45.27781189,0.2407123119,0.04774332208,0.1471190257,0.6412342647,0.3483778528,37.81031756,26.05529164,26.05529164,37.9681665,88.82290086,37.9681665,57.42412245,63.78415468,29.97363361,54.91974462,60.60413857,44.54665376,55.45334624,보통,운영 구조 불균형형,"학급당 학생 수와 교원 1인당 학생 수의 균형을 점검하고, 인근 학교와의 공동 교육과정 운영이나 순회교사 배치 등을 검토할 수 있음."
전라남도교육청_나주시,전라남도교육청,나주시,12,3595,1732,185,449,409,168,95,119,363776,342898,89328,152748,33775,37730,8133,7911,37472,152748,84214,104945,49460,7717231,249176,7966407,94682,126596,12328,,,2215.968567,26.33713491,35.21446453,19.43243243,8.006681514,0.1248956885,101.1894298,95.38191933,42.48901252,42.48901252,52.15392018,52.15392018,0.2211158248,0.05324455967,0.2453190876,0.6870466389,0.3238012936,35.81281903,44.86404397,44.86404397,29.17579255,6.600241711,29.17579255,22.82770616,20.0701926,41.84696899,21.65060894,21.44894938,30.70872203,69.29127797,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전라남도교육청_담양군,전라남도교육청,담양군,4,1199,578,61,145,179,67,10,81,154947,150113,69838,61094,18176,14659,1894,3745,12158,61094,25337,41417,16747,3085246,519006,3604252,49562,21543,67026,,,3006.048374,41.33611343,17.96747289,19.6557377,8.268965517,0.1209341118,129.2301918,125.1984987,50.95412844,50.95412844,58.99518774,58.99518774,0.297508757,0.03100140767,0.1990048123,0.6779225456,0.2741185714,53.69640609,63.57749376,63.57749376,38.0346235,8.856568942,38.0346235,18.08046308,17.6732079,60.28379787,28.30860531,17.87683549,41.13267649,58.86732351,보통,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전라남도교육청_목포시,전라남도교육청,목포시,15,7201,3502,326,705,631,322,99,120,538158,493228,193836,194178,52165,61225,13403,10408,39486,194178,124207,136425,59134,10196212,38191,10234403,163654,190869,5524,,132237,1421.247466,22.72656575,26.50590196,22.08895706,10.2141844,0.09790306902,74.73378697,68.49437578,26.96542147,26.96542147,52.70629525,52.70629525,0.2686452636,0.06902429729,0.2033495041,0.702577017,0.3045350143,17.82417549,46.37499835,46.37499835,12.93019472,4.471462646,12.93019472,16.0425396,5.869626,36.8580574,10.11061736,10.9560828,22.27378519,77.72621481,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전라남도교육청_무안군,전라남도교육청,무안군,5,2208,1169,88,208,243,152,27,45,99313,99313,14506,70325,13943,19463,3103,4465,16517,70325,43295,45883,19667,4056193,257011,4313204,82132,56728,134797,,48429,1953.443841,37.19746377,25.69202899,25.09090909,10.61538462,0.09420289855,44.97871377,44.97871377,31.85009058,31.85009058,61.33244223,61.33244223,0.1982651973,0.04412371134,0.2348666904,0.6524422325,0.2796587273,29.87052843,69.97076725,69.97076725,18.04205122,2.077191699,18.04205122,23.30411461,38.09292734,56.60402097,12.72043138,30.69852098,35.16476014,64.83523986,낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
전라남도교육청_보성군,전라남도교육청,보성군,6,856,472,54,135,142,63,22,52,518000,149390,42471,62199,12580,16157,3073,3305,13411,62199,44251,45917,16114,2401484,250436,2651920,27185,12948,830,,60259,3098.037383,31.75817757,15.12616822,15.85185185,6.340740741,0.1577102804,605.1401869,174.521028,72.66238318,72.66238318,42.63605524,42.63605524,0.2022540555,0.049405939,0.2156143989,0.7382273027,0.2590716893,55.77859253,18.82908977,18.82908977,60.75253555,47.15113023,60.75253555,52.98061571,58.50455986,31.14559069,56.21873378,55.74258778,44.86439749,55.13560251,보통,공간 과잉형,"학생 수 대비 시설 면적이 큰 편이므로 유휴 공간을 방과후 교실, 지역 학습공간, 공유시설 등으로 전환하는 방안이 필요함."
전라남도교육청_순천시,전라남도교육청,순천시,15,8275,3894,393,885,710,395,39,152,533294,465455,157099,212742,63965,63259,12585,11952,38388,212742,147865,158025,46519,9106297,133973,9240270,132712,250856,28198,,378892,1116.648943,16.03770393,30.31492447,21.05597964,9.350282486,0.1069486405,64.44640483,56.24833837,25.70900302,25.70900302,43.43415969,43.43415969,0.3006693554,0.05915616098,0.180443918,0.7428011394,0.2186639216,10.92953755,21.01220676,21.01220676,11.61533988,3.643678422,11.61533988,0.4062357175,2.642848521,17.65131703,8.958119391,1.524542119,11.75502174,88.24497826,매우 낮음,에너지 비효율형,"전기 사용량 모니터링, 냉난방 운영 시간 조정, 고효율 설비 교체 등 에너지 관리 개선이 필요함."
